path,label
data\raw\glass\50e5bbbf-b492-4250-a97c-4dac70b06d6a.jpg,0
data\raw\paper\8f77a32c-7b80-4a3a-b846-aec0a0acd001.jpg,1
data\raw\paper\44d67b55-9707-4bba-9c99-179830a6db6d.jpg,1
data\raw\plastic\e166cc21-043c-4ebb-bcba-dd43e5cad08b.jpg,3
data\raw\glass\41c14d2a-0a39-4142-84d4-b3c2bce73c51.jpg,0
data\raw\paper\2739f010-1ee3-4745-a6a0-22c7cc1a0dbd.jpg,1
data\raw\glass\c240cd3f-576b-4253-bf5e-74178937e3b0.jpg,0
data\raw\trash\f25a5ed2-17e5-4619-b88f-112f9b7664da.jpg,5
data\raw\metal\c172ef63-8356-4fd2-b906-bbf4ca4c239a.jpg,4
data\raw\paper\ab9a115c-b00f-4ef8-ad8c-970a575b2304.jpg,1
data\raw\metal\2cb4cc4e-3eda-485b-aefc-1ab44eeedcad.jpg,4
data\raw\glass\e735d269-bfcf-40d2-9aba-7c2927440205.jpg,0
data\raw\metal\a938a92b-aa06-49c2-bf0b-13b765fddb8e.jpg,4
data\raw\paper\f8e507fa-3a8d-4313-8d39-c00f8222b80b.jpg,1
data\raw\metal\d464cd5a-60f3-46d5-854a-b28ce9f75c7a.jpg,4
data\raw\plastic\5ead3b2c-77ab-40d3-8e97-af2a4b212799.jpg,3
data\raw\metal\79e0dd75-3601-4a7c-946c-0efe76a1668a.jpg,4
data\raw\glass\a684e2ae-8cae-476b-8ef1-8b350293890b.jpg,0
data\raw\paper\0c568586-028a-4807-aa9b-95ca95cf3b5c.jpg,1
data\raw\glass\64b66c3c-c28b-4fd1-9d81-aea887861d5d.jpg,0
data\raw\glass\14fa7e40-e0c3-4cca-8260-bbc6d0913803.jpg,0
data\raw\cardboard\48da7570-0246-46f4-a13c-8511ef39aece.jpg,2
data\raw\plastic\3e28df57-9d22-4f9f-8193-3190534b4565.jpg,3
data\raw\glass\a92de99e-fbce-4dbc-9e13-12bd8996782c.jpg,0
data\raw\plastic\1b7c89fc-4665-47a4-bc02-4508997c9b76.jpg,3
data\raw\cardboard\bde620b4-a0eb-4692-a1a0-5b3e37678a47.jpg,2
data\raw\paper\c17da16b-3ef3-4b09-862e-afa4091ce24b.jpg,1
data\raw\plastic\2c53fa92-2216-49cc-9881-d2279f55f918.jpg,3
data\raw\paper\53bb8bc8-42cd-4981-84dd-d42ae7bc8348.jpg,1
data\raw\glass\7ef74a59-6541-4c8e-8995-1bd4f9a256a2.jpg,0
data\raw\glass\01456f8c-78c5-4eb4-aa0c-5f306a61d639.jpg,0
data\raw\glass\8da09134-d16e-4c8a-b552-b6d85c800cd0.jpg,0
data\raw\paper\3b88d837-a9cb-4d8c-b1d4-a94a909e3124.jpg,1
data\raw\glass\65188f64-f6af-4ab0-b19c-13113f6d331e.jpg,0
data\raw\glass\125d8ecb-a621-4349-9123-a61a99db77a9.jpg,0
data\raw\metal\574c76d6-9ce1-41ab-b58e-23e7528f3d42.jpg,4
data\raw\paper\cf5e6016-a8d8-424e-a8e5-252da9b89966.jpg,1
data\raw\metal\d707ed12-b968-40f1-a29c-698caf3a9277.jpg,4
data\raw\metal\5d6dc9f9-bbc7-486d-b5f9-05db01232f31.jpg,4
data\raw\metal\8cac138f-2a2c-4c3d-b403-ed51792ce8da.jpg,4
data\raw\cardboard\9f8aec57-6c59-4ccd-bfa2-69a46c16e290.jpg,2
data\raw\paper\7adefd78-ad80-4c9c-a09b-9f92aa723a67.jpg,1
data\raw\plastic\5860495f-2851-4b75-8e10-0e721ec3ca8b.jpg,3
data\raw\plastic\bc37d66a-a11f-46ce-9978-dd380b6a1040.jpg,3
data\raw\paper\1062c770-440b-412b-bf98-a3cc70c85c56.jpg,1
data\raw\metal\c2be7b46-4bf1-4074-bcd2-3a3ff351b8d2.jpg,4
data\raw\cardboard\635bf1e0-9aba-40d8-a854-1e4f1cb5e192.jpg,2
data\raw\glass\5f0396c0-e40f-483b-bbb9-30a6df57a372.jpg,0
data\raw\metal\e1ca44da-f2d0-452b-ad4c-11a867922d56.jpg,4
data\raw\paper\7d6d16ee-a613-4885-93df-6598777e57fc.jpg,1
data\raw\glass\cd4bbe0c-e364-4179-93ff-f9b6e7bdbdcb.jpg,0
data\raw\plastic\15116697-b2f7-4467-ba6e-9b668d5582af.jpg,3
data\raw\cardboard\a11e1693-57cb-4c9e-a1c2-320134048837.jpg,2
data\raw\paper\4247a8ea-b1c9-4fc1-b264-de548ffafa50.jpg,1
data\raw\metal\e291c0eb-d42d-4db3-990c-a726e0196576.jpg,4
data\raw\glass\fb4230b6-3cb6-4ff6-8da3-d1eee6a2a72a.jpg,0
data\raw\metal\0dc3073e-070e-45ef-a9b9-600f6741cdb0.jpg,4
data\raw\cardboard\22eac89d-12bb-48f1-a3db-41897bda0d0c.jpg,2
data\raw\plastic\4b135941-b0e5-462f-a6c9-5cc7bbb642af.jpg,3
data\raw\glass\94148dcc-3f7b-4575-99de-6be781105fbf.jpg,0
data\raw\metal\4e041aab-54f5-49e4-a45b-0e75e1019604.jpg,4
data\raw\trash\483a1c8f-3827-4e7a-96ae-923588bf584b.jpg,5
data\raw\glass\1f0cb428-fb88-4769-9d6a-d54cb1cf6a94.jpg,0
data\raw\cardboard\8cf626c3-c57d-40f4-94b8-fd1da4575b9a.jpg,2
data\raw\plastic\8a3386de-9b44-4182-ab22-f9f8dec755c8.jpg,3
data\raw\paper\a0e04093-a010-4e1a-a57f-bffd9f960de6.jpg,1
data\raw\plastic\c72a2df8-430d-46db-9173-f77dceb94dbd.jpg,3
data\raw\plastic\a09b91d0-6306-4cbc-9ede-29bc5125a27e.jpg,3
data\raw\paper\c4d8f2b0-a786-4dab-a410-6d93599d3712.jpg,1
data\raw\metal\c86e465e-a790-467d-9371-5269f6fe8720.jpg,4
data\raw\paper\a1cda75e-14c9-45dd-9614-0ff1cf785315.jpg,1
data\raw\metal\a39a32f4-5a17-41be-9894-31181c910d04.jpg,4
data\raw\paper\628ebe28-dc41-4cea-bfee-c5d97ca898b8.jpg,1
data\raw\glass\49b467d1-2141-4391-8578-74967aea6ac8.jpg,0
data\raw\paper\9529d3d0-b7a2-43ab-968a-26bed70f14f3.jpg,1
data\raw\cardboard\b8ad844e-b68c-4ceb-a4ab-8511d758e0c4.jpg,2
data\raw\paper\14f4de99-3141-4863-83a3-c7d4a975959c.jpg,1
data\raw\trash\f665d6c8-de92-4103-8e5d-22a65bf4f2f0.jpg,5
data\raw\paper\f5622eb6-91f9-423b-859c-ce776e41b0f9.jpg,1
data\raw\glass\c3b3aa48-da46-4c0c-8893-a69eea466b8b.jpg,0
data\raw\metal\2b62e10a-c16c-4b37-83c7-c1254ed26f73.jpg,4
data\raw\plastic\abfc133e-c53b-46f1-9c7d-205fe3c36c92.jpg,3
data\raw\glass\ac71eca7-9747-4357-a0b8-a1d67c081ff2.jpg,0
data\raw\glass\5cd18d0c-ebf4-4fc6-af34-93db32ca6ca6.jpg,0
data\raw\metal\8501c022-e8af-4428-981e-f38141c361f4.jpg,4
data\raw\plastic\a8d593b4-cf57-49f1-b786-e2df71ed4818.jpg,3
data\raw\glass\3873e30f-63b2-4733-9e5a-07dee48f41a8.jpg,0
data\raw\paper\0b277e72-f1d0-43ab-af2a-cd665d8e9472.jpg,1
data\raw\plastic\41b555ce-56f8-4bdd-8008-b057c8b6f426.jpg,3
data\raw\paper\cf52e0a6-2ab6-491f-8ada-aef4862eae9b.jpg,1
data\raw\glass\7e50931e-1b38-4028-b86b-56dc7790cd31.jpg,0
data\raw\cardboard\2a39d346-3223-402e-bdd5-c76becc2ff58.jpg,2
data\raw\trash\f2d9da34-6bb1-4b5b-82b9-6c2a7654859c.jpg,5
data\raw\paper\240aeb48-615b-4088-a673-58b071024181.jpg,1
data\raw\paper\07554948-aaaa-45f6-b434-319fc74aedab.jpg,1
data\raw\trash\0cef7397-9d12-48f2-9e39-d181b5f10d74.jpg,5
data\raw\paper\c22e228f-2f75-4a1e-b894-99b4697a3cfa.jpg,1
data\raw\plastic\8e0ef7c5-ad2a-4de8-90af-4dc831d96057.jpg,3
data\raw\metal\4aa31b5e-d748-4d36-8f99-bd608dab6c2d.jpg,4
data\raw\glass\638fe63e-0391-4081-a81f-9575ca39ed03.jpg,0
data\raw\trash\f3b9fe67-29ee-42b8-bac4-f53ff209a4ce.jpg,5
data\raw\plastic\3f67102c-dc78-4c07-847a-f0ce941901d6.jpg,3
data\raw\cardboard\70cc3fe3-877b-415e-b6fa-687af93e9e77.jpg,2
data\raw\paper\b06afcfe-5615-4055-a46b-ba013b061931.jpg,1
data\raw\glass\35bf3ab3-38a0-4dd0-b56f-af079318de33.jpg,0
data\raw\glass\3ce5ef4b-e7a6-42c8-b765-3c213079e01b.jpg,0
data\raw\plastic\3e3830a5-c21d-4021-a335-9ec5cfcaebfd.jpg,3
data\raw\paper\c0a8a591-c787-4fd0-92ce-821531207fc7.jpg,1
data\raw\metal\a373fc33-b872-4c8c-9a11-bef8406d950f.jpg,4
data\raw\paper\084bedbf-874c-47c6-a631-45afbb45e457.jpg,1
data\raw\paper\06da1251-3120-4013-a2b0-1543ef859d5f.jpg,1
data\raw\metal\1081e8ee-3b62-418d-a995-a613944f71cf.jpg,4
data\raw\paper\643c1fb6-8c5e-4522-abcc-8a73ca03c8cb.jpg,1
data\raw\glass\eb8d5eee-bb10-4af2-94dd-7a730875ccca.jpg,0
data\raw\cardboard\b2e57dea-4189-40b1-bf3b-4b4aedf31ac3.jpg,2
data\raw\glass\17cd4044-9e8f-4082-861c-d8ca694f83af.jpg,0
data\raw\glass\73e76c9b-4ded-4cc0-95d7-c34f6a5314e5.jpg,0
data\raw\metal\2724fce7-281b-43b4-9e82-0198b0276c31.jpg,4
data\raw\glass\b0587745-c0ba-4105-84f6-d1d4f8219410.jpg,0
data\raw\metal\d861e77f-598f-4047-b3d6-4ccd00bfbc3a.jpg,4
data\raw\cardboard\ad0c690f-4026-4c65-9921-26da94fcc708.jpg,2
data\raw\metal\7a581789-b595-4f8d-bf20-83ccd2948138.jpg,4
data\raw\metal\eb3b7263-7584-4912-8a8b-5298b6bd23c5.jpg,4
data\raw\paper\68d0de41-0972-4c52-bf32-c47ecd105e84.jpg,1
data\raw\paper\7b70ebd1-bc3d-47f4-9c0e-7bdd4582c1f4.jpg,1
data\raw\plastic\17a8aeac-382a-44e6-930d-d0d4e5a1aeb4.jpg,3
data\raw\paper\ce99d541-7750-4508-974d-8ef6e26da8f6.jpg,1
data\raw\trash\a0ecf00e-8e83-485f-985c-3c7c58bd0c63.jpg,5
data\raw\cardboard\191449a4-a5b6-4458-8d61-3ea4e098d11c.jpg,2
data\raw\plastic\c062e500-e9e4-426c-ab25-8ba0ddb36c07.jpg,3
data\raw\glass\e53a8649-a79c-47b0-9517-be6fcd170318.jpg,0
data\raw\metal\36a333ed-db65-433e-b915-78842fd97c96.jpg,4
data\raw\plastic\a3ce016c-3f3d-4089-97b3-476eb6e03626.jpg,3
data\raw\trash\4037620a-96b7-4193-abb4-556b858e6a16.jpg,5
data\raw\cardboard\21157b79-9c3d-4a5a-8fe5-669027ce5b1d.jpg,2
data\raw\glass\05e8891d-f88a-4892-8f7d-133da571a264.jpg,0
data\raw\glass\f9e6e7cc-a81e-4259-a184-2b61622a5644.jpg,0
data\raw\paper\fcce165f-2523-476a-8e69-26dd321fed99.jpg,1
data\raw\metal\6dbd0af3-05ff-44c8-bd4d-70d4522cf69c.jpg,4
data\raw\glass\6d297a08-5b3e-4f61-b567-835cb5d21a9c.jpg,0
data\raw\paper\82af8dd4-e3b6-49ab-af38-52bff882c16d.jpg,1
data\raw\glass\f5f60ffd-52f6-4623-be11-90404bb2130f.jpg,0
data\raw\plastic\9d0b4186-7983-4f4b-8638-62f85adaed24.jpg,3
data\raw\paper\a588caea-69d6-4c04-9c3d-02cf8b569f56.jpg,1
data\raw\plastic\e1b687e0-5371-48f3-af70-52f7fac8d63c.jpg,3
data\raw\trash\e70b8e20-e967-4f8f-9f8b-96361c044277.jpg,5
data\raw\glass\a3810deb-d4e0-4546-8b4d-52e278ecaaf6.jpg,0
data\raw\glass\119e18e1-5f2f-4ab1-a559-fb316fe5ae20.jpg,0
data\raw\glass\5ca57934-a6ee-49c8-8be4-b69c6d585ff4.jpg,0
data\raw\paper\6b5e8d37-86de-4b0a-8292-12d0cdea2f9a.jpg,1
data\raw\paper\01dc4f6f-44f4-457a-ad81-41012139aa95.jpg,1
data\raw\trash\50be927e-cb5d-4277-a176-9306ab3ef500.jpg,5
data\raw\glass\89b7d25e-91b0-4f5b-a390-704bb024a37f.jpg,0
data\raw\paper\83f6e9c0-227b-4027-b492-3d596f8ea6fc.jpg,1
data\raw\paper\c02c4abd-6e11-4c90-a428-6395aad138ec.jpg,1
data\raw\metal\d6585eb8-0872-46f9-baba-752689f8cffb.jpg,4
data\raw\metal\ee350689-c9af-4ef7-a69f-e37ce6a26867.jpg,4
data\raw\plastic\19204ee5-95a7-4a53-9b9e-54f4259ba722.jpg,3
data\raw\metal\7495d9a8-6ed0-4ef3-85a0-725b84dcf904.jpg,4
data\raw\glass\f3ef8067-481f-45c8-a7a2-f3e560789456.jpg,0
data\raw\glass\2d944c5e-f66e-425a-91d3-4c00213b12a5.jpg,0
data\raw\metal\95d6baba-42f9-48b5-8ffd-1517021e204a.jpg,4
data\raw\cardboard\a657facf-7449-4cfa-94f9-df91a4991720.jpg,2
data\raw\plastic\8f2f88af-7035-464a-9118-d0df0d63f36c.jpg,3
data\raw\plastic\f7338ac8-0a19-44d2-80db-a46018c84dee.jpg,3
data\raw\plastic\844abad6-040d-4d8f-8c8d-07ccd31f7566.jpg,3
data\raw\metal\aecf113e-3d94-487e-9f81-153bcd58fb9e.jpg,4
data\raw\glass\0e4b98a2-abba-414a-8628-9983620da84c.jpg,0
data\raw\paper\4a508ac9-ac00-4e70-b0f4-85d1f94a2580.jpg,1
data\raw\plastic\ab9eea93-c73c-420e-aef1-34c8308b0a46.jpg,3
data\raw\cardboard\e81916cc-57e9-4964-adec-ff3fb45773f4.jpg,2
data\raw\plastic\1442fe90-c42f-46c8-83d0-4f836c8e21d1.jpg,3
data\raw\plastic\46caed88-1ec5-4dd7-ac12-7e67d1722f17.jpg,3
data\raw\plastic\eb6d2239-9ad7-4885-a859-012dc693be8e.jpg,3
data\raw\cardboard\c9f7958b-c6ca-493f-85d8-ecb12ffd4e33.jpg,2
data\raw\metal\a09d8213-eeb2-4224-93fa-7f5049aea398.jpg,4
data\raw\paper\305d0664-afd6-4b57-95af-4070aafcb2ef.jpg,1
data\raw\paper\24bb6b71-e3df-4876-8e6a-ac0fb880ffce.jpg,1
data\raw\plastic\6754d26c-6f18-4b98-a4d8-105e23e8f6f6.jpg,3
data\raw\plastic\31cf12c1-a647-431a-a8df-681b8a8339b6.jpg,3
data\raw\paper\78bee59f-0ef7-4ee8-aa12-92b00d3fee37.jpg,1
data\raw\metal\e5bfe49b-c513-46dc-8f7b-92bfe8b3bac1.jpg,4
data\raw\cardboard\f44bbd79-85ca-4286-98da-ae087f2fa0a7.jpg,2
data\raw\metal\409c4c61-8235-4a11-8398-22c416c3681c.jpg,4
data\raw\cardboard\4ae4f0d0-cbfb-432b-b0af-d0e15ab67ae5.jpg,2
data\raw\glass\7e504376-6f9a-4808-909c-45302a07dcf8.jpg,0
data\raw\metal\f6962221-8291-466b-b57c-fdec91ec4fee.jpg,4
data\raw\paper\d97a65a0-c876-4174-b73b-25a50a6958af.jpg,1
data\raw\plastic\efcc627d-e009-4f79-9efa-c483182b23ba.jpg,3
data\raw\metal\5787568d-59be-47da-9a3d-cc0cfe2808be.jpg,4
data\raw\glass\1f765830-92d8-4c55-9f7c-09606a80b70d.jpg,0
data\raw\cardboard\efb2516b-eefd-4e59-a7aa-9470b9c7e77c.jpg,2
data\raw\cardboard\25954c60-fbe3-45e4-a806-31676251910e.jpg,2
data\raw\glass\20f7bc8f-1dc6-42ee-92e5-0476671e28cf.jpg,0
data\raw\paper\adfccf36-cb32-40d4-83a4-99f47227fe42.jpg,1
data\raw\glass\f3963a29-af56-415e-a58a-f19d43603bb6.jpg,0
data\raw\metal\4126fe23-e9dd-4870-8b16-99970f04f9d9.jpg,4
data\raw\paper\a1103f70-669b-41eb-a9a2-7b348e1e970c.jpg,1
data\raw\plastic\342c59c1-b3e2-4d49-9ce7-e8791ae4ff4a.jpg,3
data\raw\cardboard\01ac46ca-db39-44c6-99b7-ab3c0d90dd20.jpg,2
data\raw\paper\978dd6d3-62fa-49dc-88fd-da3bec28c886.jpg,1
data\raw\cardboard\4e11ed97-f166-459a-ad6d-75a6e0c66870.jpg,2
data\raw\paper\3f99d0b4-c382-466a-bf58-ed1a56a2b6a3.jpg,1
data\raw\trash\baa16e89-c647-4548-87c9-78737ef25c6b.jpg,5
data\raw\plastic\bd901d7e-102b-46b5-85b6-7b47ef40cbd5.jpg,3
data\raw\cardboard\a0185b43-41a6-4f5e-a849-6f46934db502.jpg,2
data\raw\cardboard\56753eca-3d49-4c33-8dcb-0184be1625fe.jpg,2
data\raw\paper\c99dddb9-22aa-4157-adcd-4286e7f99ae3.jpg,1
data\raw\plastic\c3d8f2d7-7f29-4709-bcca-953486c225bc.jpg,3
data\raw\paper\509ccec7-995d-43a4-9644-d8b2f6b34884.jpg,1
data\raw\metal\0ac64aca-c63c-41a1-90ce-000211985691.jpg,4
data\raw\plastic\18b6159a-8763-4658-bae3-e49adb4531e2.jpg,3
data\raw\plastic\cba3ab6d-a33b-4a64-bf89-f253cbb2fe01.jpg,3
data\raw\cardboard\6c90a0ff-1a56-4d44-8b68-033b267b7bc8.jpg,2
data\raw\metal\6fb21db1-b782-4c83-921f-3c9803044edb.jpg,4
data\raw\glass\fce8d739-cfbb-42b5-9169-994e74c61708.jpg,0
data\raw\trash\dade2691-7e5d-4ba1-b4f0-a7d488451564.jpg,5
data\raw\paper\add25fdf-5935-440b-9021-ae94bbf04050.jpg,1
data\raw\glass\dd05ff8d-ad7c-4ec5-94af-db663dd77d3c.jpg,0
data\raw\paper\66ab58f9-c047-499a-95e1-5f6e3e78104a.jpg,1
data\raw\glass\6ca97f5c-708f-48da-aa04-d69ebe175d50.jpg,0
data\raw\plastic\3fa17678-90f5-42b8-bf02-32a6709bd760.jpg,3
data\raw\paper\e96bd457-8c4a-4fe8-9ab2-0c2b29587559.jpg,1
data\raw\glass\23d33b6e-adea-42a7-b770-58a8484b842e.jpg,0
data\raw\trash\b2adfc53-21b2-418e-9c53-fdbbdbf7b958.jpg,5
data\raw\metal\f470de4a-183c-4cf8-93bf-4602f17f0dc3.jpg,4
data\raw\glass\7a54a55b-7811-46d6-a919-8513093b55b8.jpg,0
data\raw\plastic\b5662bea-cb9f-4ba4-bcab-bf46fa3881be.jpg,3
data\raw\glass\b5c62809-a5e9-4410-be92-422ce7fe5cbf.jpg,0
data\raw\metal\88360a90-22ad-4ada-9d33-81448470a7ab.jpg,4
data\raw\cardboard\e9d32c5a-e3c9-4794-b13f-d13265167410.jpg,2
data\raw\paper\c717fbd3-6198-4029-88a8-8ab50f3b876a.jpg,1
data\raw\metal\90f032ed-7d3c-4eeb-b0e1-6edfc689f7d3.jpg,4
data\raw\glass\f48ce712-28d0-4b56-897f-9b2490d8056b.jpg,0
data\raw\glass\fa8c3815-62f6-4453-95bf-808515f946bc.jpg,0
data\raw\glass\66e2d683-8450-413a-b68d-088e9e0711c7.jpg,0
data\raw\metal\7ec3238d-0704-464e-a8c6-83301e90ce36.jpg,4
data\raw\paper\478dd381-6445-462f-bf33-74ff2f933989.jpg,1
data\raw\cardboard\81f25e4f-f92f-44be-8545-9e5a5b9f91ed.jpg,2
data\raw\glass\02fb91b0-bb97-4392-8b02-72b8c1e3f0f9.jpg,0
data\raw\cardboard\58afc5d1-d4aa-4f25-9a1d-dafc1e921270.jpg,2
data\raw\glass\298d2003-2c1d-4fda-ac72-53c94672bdcf.jpg,0
data\raw\glass\d51f4539-7e10-4c40-933b-35d9adaa5bd7.jpg,0
data\raw\metal\a4d6c9cb-f107-4763-af96-80305b466a76.jpg,4
data\raw\cardboard\98c47208-30a9-4fc4-9941-6833502eb437.jpg,2
data\raw\plastic\26180520-f517-464c-acc5-b0752491c0d4.jpg,3
data\raw\trash\c2d3df23-aad1-46cd-b3cf-234c68921285.jpg,5
data\raw\plastic\116af3bb-b13b-4fb6-abce-1617b90a6aa1.jpg,3
data\raw\plastic\ec181b0a-c132-49f0-ae5d-943f67d6396d.jpg,3
data\raw\glass\e55a8750-0183-4f41-adc9-be81db1c37fd.jpg,0
data\raw\cardboard\4e01b0cc-db7c-416a-94e7-1f1da0783f9b.jpg,2
data\raw\glass\9b151c7d-9ee4-4246-b640-d57b340d7efa.jpg,0
data\raw\glass\5c16e386-e27f-4476-930f-8b8843602c5b.jpg,0
data\raw\cardboard\4105f4c3-31ea-466a-99f2-11817b4db354.jpg,2
data\raw\plastic\71adeb1d-ee06-4062-a4da-93faf2a22531.jpg,3
data\raw\plastic\41945776-11f2-4565-b396-187e5dd309d5.jpg,3
data\raw\plastic\8992ed2c-d58f-4c30-8f8a-8e493345c69c.jpg,3
data\raw\plastic\764f1074-2a0e-49b9-814e-670d2792ab00.jpg,3
data\raw\paper\6c03f2a4-1051-4cd7-8eb7-bb338301cea9.jpg,1
data\raw\paper\7fb6a207-8b70-444a-ab12-c06d891a7031.jpg,1
data\raw\plastic\a2de6b73-7050-4510-a4ca-80410619ce2a.jpg,3
data\raw\cardboard\b5635d87-90c4-452a-b777-0e97562850fb.jpg,2
data\raw\glass\3f1729d5-174d-43b0-a47c-f63a0755386f.jpg,0
data\raw\paper\7f4c05b4-c039-492e-aa72-60bd4f499a88.jpg,1
data\raw\plastic\a8e2ba49-699d-4d96-9712-5dc260444183.jpg,3
data\raw\paper\8fb5e2a6-d2a3-46be-97ab-0fc24b1ab882.jpg,1
data\raw\glass\1bde0d0d-b111-4d9b-ab7e-24a2e37e14f5.jpg,0
data\raw\paper\bac328ee-5f78-4594-a3b4-28a2a4b170be.jpg,1
data\raw\paper\8200a980-d9fe-4d5a-861d-db9258cff84e.jpg,1
data\raw\paper\cf3f1afc-e166-4b93-8e1c-498be298408b.jpg,1
data\raw\cardboard\6ea71282-473c-4bd4-995e-520d20b43ea2.jpg,2
data\raw\paper\49282654-9c6c-4336-94e9-bfb4284e95be.jpg,1
data\raw\metal\78438fbd-d5e7-4eaa-849c-343bc890be0d.jpg,4
data\raw\paper\d2bae574-a367-4d6e-aa50-0fe5aac59a66.jpg,1
data\raw\metal\18914dc8-d184-4b33-861d-6dc671a9cf0b.jpg,4
data\raw\paper\1864674c-5b1c-4286-8a43-84ed60c99371.jpg,1
data\raw\paper\09da6e84-75d5-4016-a999-cb8969156d45.jpg,1
data\raw\plastic\243feb30-b2ce-42f9-9f4a-0433fd2c736f.jpg,3
data\raw\glass\222686bf-cf82-4617-b394-ddd10a226081.jpg,0
data\raw\trash\0d69d9ee-6fe9-4abc-801f-44b5ffd54670.jpg,5
data\raw\paper\78adce17-cc11-4473-8742-8a0dc8eae9f8.jpg,1
data\raw\cardboard\330abd99-f5af-48ae-8397-2f4ce6240f5c.jpg,2
data\raw\glass\1355ccbe-9bd0-4da4-9c56-b04744274b40.jpg,0
data\raw\cardboard\895716b4-dafd-4fd5-b665-d56f6364e9b1.jpg,2
data\raw\paper\e1989807-0b1b-4117-9009-f9db8bc73c6c.jpg,1
data\raw\trash\826b087c-709a-4a55-92a6-96f0b226b5c5.jpg,5
data\raw\plastic\88dba181-ef03-4423-a6a3-d0ed71c40b14.jpg,3
data\raw\glass\27cd9f6c-c6ac-45f6-bd18-56c478f3ccd7.jpg,0
data\raw\cardboard\b195a07b-965c-4775-a902-c9e41d2ceafb.jpg,2
data\raw\glass\4893d077-69b5-433a-b48d-45f105966b92.jpg,0
data\raw\cardboard\ec9324e1-645e-4996-84a5-1d424f2ebe93.jpg,2
data\raw\paper\f4b2f944-4052-48f4-92b1-049b344a1344.jpg,1
data\raw\plastic\79056287-c1fd-4954-90ea-fda427f52e0e.jpg,3
data\raw\metal\b3cc6169-753c-49a6-bb2d-6db5266bcf34.jpg,4
data\raw\paper\74f82337-7808-45fc-acdc-0745ab8a3ff7.jpg,1
data\raw\glass\1986dff4-5bec-4ee5-95f5-c6adb1c26985.jpg,0
data\raw\paper\8140abc7-7edc-4d5e-b2bf-82c17cb8289d.jpg,1
data\raw\glass\b8d2fe4f-093d-45a4-b8e7-1a94c7472255.jpg,0
data\raw\trash\254e5ff1-b6ec-4147-bd6b-65d8c2559913.jpg,5
data\raw\plastic\c33eee9c-3780-43db-a617-13d90073a674.jpg,3
data\raw\glass\f0e43393-af8f-46d8-8d16-261cf66b4cfc.jpg,0
data\raw\plastic\1e30ee5a-910e-488f-b3d6-6c7ad6aa5ee5.jpg,3
data\raw\paper\8cd3d547-8772-4592-af6f-5886384eb68d.jpg,1
data\raw\glass\9379695b-b55e-4c5b-9737-50be9d4ae61e.jpg,0
data\raw\paper\f651d0d4-5680-4a60-91f4-44490b5812b3.jpg,1
data\raw\plastic\ddb5878f-5394-4d73-9d6f-791cad23b0bf.jpg,3
data\raw\cardboard\bf2d84a9-0bd2-458f-bc09-c4f3497cd927.jpg,2
data\raw\plastic\f91d4061-1abf-4254-88b2-0c64e54e472e.jpg,3
data\raw\metal\43f42de3-627f-4a72-9f3a-4ab7329939a5.jpg,4
data\raw\metal\7cda321d-a506-4871-9510-19845083b7d3.jpg,4
data\raw\plastic\b4919e33-c7aa-499b-9e47-5de070c55dbb.jpg,3
data\raw\plastic\ef1d4051-d325-4822-8803-8484b887ade7.jpg,3
data\raw\metal\713b89a7-a797-426f-b782-4e99b213f105.jpg,4
data\raw\cardboard\83200b0d-9dcc-416b-a891-3ec6beaef1f9.jpg,2
data\raw\plastic\2007bd19-8e99-4262-bf2d-24781f24b73f.jpg,3
data\raw\glass\54c073ed-37a9-4209-b458-37f200b5921e.jpg,0
data\raw\paper\5a662bba-29a8-4b91-9f2b-35748f036a46.jpg,1
data\raw\glass\825f95e5-7f3d-4a0e-8dd1-e6d66cc00867.jpg,0
data\raw\plastic\0a42e543-c0c3-4386-a386-82040e645166.jpg,3
data\raw\plastic\a269ccc9-80c1-45ec-9aed-be686744f190.jpg,3
data\raw\glass\c3705138-298a-4de3-8ee8-f1825372cd70.jpg,0
data\raw\plastic\be3049fa-0446-4549-adb4-a61de46b6024.jpg,3
data\raw\paper\81cc087c-df9d-43d7-905f-cc35dc51c88a.jpg,1
data\raw\plastic\3b277880-b0c0-4add-99fd-5205d0c325c5.jpg,3
data\raw\metal\bfe19f0a-00b0-433c-88c9-da6b95b6c936.jpg,4
data\raw\trash\8906417a-8d93-4c33-9770-bfe7a0dcaa1f.jpg,5
data\raw\paper\f7adb18a-f47f-492b-bdca-e73f82ddacc7.jpg,1
data\raw\plastic\1faa6ec9-bf7a-41da-8307-89a14325eb56.jpg,3
data\raw\glass\fd99a204-20a6-4290-9850-d9af48ef1562.jpg,0
data\raw\glass\97005bac-34c8-4376-8483-d307bb86a158.jpg,0
data\raw\paper\7c0fe3d6-07f0-4243-96ea-119423c0c987.jpg,1
data\raw\glass\748e2a6c-c982-47e5-86d8-76abf7f808b5.jpg,0
data\raw\glass\ef5bfc3a-cf26-47b1-b77e-3f259c72707c.jpg,0
data\raw\cardboard\b76f3714-d7d0-4fce-a7ac-3cfa81b2582e.jpg,2
data\raw\cardboard\290aca34-5174-4886-be76-59ce112c8b14.jpg,2
data\raw\metal\e673e531-8ff8-4a4b-b899-f4befd24c4f1.jpg,4
data\raw\paper\24053546-1510-4543-a092-6e16deaeac06.jpg,1
data\raw\paper\0e2b851d-ec31-4558-b23a-416fbf014ea8.jpg,1
